gene_stable_id	accession	gene_display_label	gene_desc	gene_biotype	chr_name	gene_start	gene_end	gene_strand	gene_source	gene_version	trans_stable_id	prot_stable_id	display_label	info_type	target_chembl_id	db_source	target_type	pref_name	action_types	molecue_summary	max_molecule_phase_for_target	priority	drug_type	status
ENSG00000006283	O43497	CACNA1G	calcium channel, voltage-dependent, T type, alpha 1G subunit [Source:HGNC Symbol;Acc:1394]	protein_coding	17	48638429	48704835	1	ensembl_havana	13	ENST00000360761|ENST00000352832|ENST00000442258|ENST00000502264|ENST00000512389|ENST00000513964|ENST00000514717|ENST00000510366|ENST00000503485|ENST00000507510|ENST00000511765|ENST00000507336|ENST00000506406|ENST00000504076|ENST00000513689|ENST00000507609|ENST00000503436|ENST00000510115|ENST00000515165|ENST00000514181|ENST00000515765|ENST00000514079|ENST00000507896|ENST00000511768|ENST00000505165|ENST00000503607|ENST00000515411|ENST00000429973|ENST00000359106|ENST00000358244|ENST00000354983	ENSP00000353990|ENSP00000339302|ENSP00000409759|ENSP00000425522|ENSP00000426261|ENSP00000425451|ENSP00000422407|ENSP00000426814|ENSP00000427238|ENSP00000423112|ENSP00000427247|ENSP00000420918|ENSP00000426313|ENSP00000425153|ENSP00000426172|ENSP00000423045|ENSP00000427231|ENSP00000427173|ENSP00000426098|ENSP00000425698|ENSP00000426232|ENSP00000423317|ENSP00000421518|ENSP00000424664|ENSP00000422268|ENSP00000426558|ENSP00000423155|ENSP00000414388|ENSP00000352011|ENSP00000350979|ENSP00000347078	CAC1G_HUMAN	DIRECT	CHEMBL2363032	SWISS-PROT	PROTEIN COMPLEX GROUP	Voltage-gated calcium channel	BLOCKER|MODULATOR	CHEMBL1200382 [BEPRIDIL HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1059 [PREGABALIN][4][MODULATOR][Small molecule]|CHEMBL940 [GABAPENTIN][4][MODULATOR][Small molecule]|CHEMBL1628502 [GABAPENTIN ENACARBIL][4][MODULATOR][Small molecule]|CHEMBL593430 [ATAGABALIN][2][MODULATOR][Small molecule]|CHEMBL2103836 [IMAGABALIN][3][MODULATOR][Small molecule]|CHEMBL404849 [SULOCTIDIL][4][BLOCKER][Small molecule]|CHEMBL539770 [TERODILINE HYDROCHLORIDE][4][BLOCKER][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000006327	Q9NP84	TNFRSF12A	tumor necrosis factor receptor superfamily, member 12A [Source:HGNC Symbol;Acc:18152]	protein_coding	16	3068446	3072384	1	ensembl_havana	9	ENST00000326577|ENST00000341627	ENSP00000326737|ENSP00000343894	TNR12_HUMAN	DIRECT	CHEMBL3712850	SWISS-PROT	SINGLE PROTEIN	Tumor necrosis factor receptor superfamily member 12A	AGONIST	CHEMBL1743011 [ENAVATUZUMAB][1][AGONIST][Antibody]	1	1	BIO_MOL	ORIGINAL
ENSG00000006432	P80192	MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:6861]	protein_coding	14	71189243	71276251	-1	ensembl_havana	11	ENST00000554752|ENST00000555993	ENSP00000451612|ENSP00000451263	M3K9_HUMAN	DIRECT	CHEMBL2872	SWISS-PROT	SINGLE PROTEIN	Mitogen-activated protein kinase kinase kinase 9	INHIBITOR	CHEMBL290352 [CEP-1347][3][INHIBITOR][Small molecule]	3	1	SMALL_MOL	ORIGINAL
ENSG00000006534	P43353	ALDH3B1	aldehyde dehydrogenase 3 family, member B1 [Source:HGNC Symbol;Acc:410]	protein_coding	11	67776048	67796744	1	ensembl_havana	11	ENST00000539229|ENST00000007633	ENSP00000474034|ENSP00000474644	AL3B1_HUMAN	SEQUENCE_MATCH								4	SMALL_MOL	ORIGINAL
ENSG00000006606	Q9Y258	CCL26	chemokine (C-C motif) ligand 26 [Source:HGNC Symbol;Acc:10625]	protein_coding	7	75398851	75419214	-1	ensembl_havana	4	ENST00000005180|ENST00000394905	ENSP00000005180|ENSP00000378365	CCL26_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000006634	Q9UBU7	DBF4	DBF4 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:17364]	protein_coding	7	87505531	87538856	1	ensembl_havana	3	ENST00000413643|ENST00000265728	ENSP00000414083|ENSP00000265728	DBF4A_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000006638	P21731	TBXA2R	thromboxane A2 receptor [Source:HGNC Symbol;Acc:11608]	protein_coding	19	3594504	3606838	-1	ensembl_havana	7	ENST00000375190|ENST00000411851	ENSP00000364336|ENSP00000393333	TA2R_HUMAN	DIRECT	CHEMBL2069	SWISS-PROT	SINGLE PROTEIN	Thromboxane A2 receptor	ANTAGONIST	CHEMBL2107786 [TERUTROBAN][3][ANTAGONIST][Small molecule]|CHEMBL281398 [TERBOGREL][2][ANTAGONIST][Small molecule]|CHEMBL70972 [SERATRODAST][0][ANTAGONIST][Small molecule]	3	1	SMALL_MOL	ORIGINAL
ENSG00000006837	Q8IVW4	CDKL3	cyclin-dependent kinase-like 3 [Source:HGNC Symbol;Acc:15483]	protein_coding	5	133541305	133706738	-1	ensembl_havana	7	ENST00000265334|ENST00000523832|ENST00000435211	ENSP00000265334|ENSP00000430496|ENSP00000395559	CDKL3_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000007047	Q96L34	MARK4	MAP/microtubule affinity-regulating kinase 4 [Source:HGNC Symbol;Acc:13538]	protein_coding	19	45582546	45808541	1	ensembl_havana	10	ENST00000262891|ENST00000300843	ENSP00000262891|ENSP00000300843	MARK4_HUMAN	DIRECT								1	SMALL_MOL	ORIGINAL
ENSG00000007062	O43490	PROM1	prominin 1 [Source:HGNC Symbol;Acc:9454]	protein_coding	4	15964699	16086001	-1	ensembl_havana	7	ENST00000505450|ENST00000508167|ENST00000510224|ENST00000447510|ENST00000540805|ENST00000539194|ENST00000543373	ENSP00000426090|ENSP00000427346|ENSP00000426809|ENSP00000415481|ENSP00000438045|ENSP00000443620|ENSP00000445526	PROM1_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000007171	P35228	NOS2	nitric oxide synthase 2, inducible [Source:HGNC Symbol;Acc:7873]	protein_coding	17	26083792	26127525	-1	ensembl_havana	12	ENST00000313735	ENSP00000327251	NOS2_HUMAN	DIRECT								1	ADME | SMALL_MOL	ORIGINAL
ENSG00000007216	Q13183	SLC13A2	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2 [Source:HGNC Symbol;Acc:10917]	protein_coding	17	26800311	26824799	1	ensembl_havana	10	ENST00000314669	ENSP00000316202	S13A2_HUMAN	DIRECT								1	ADME	ORIGINAL
ENSG00000007264	P42679	MATK	megakaryocyte-associated tyrosine kinase [Source:HGNC Symbol;Acc:6906]	protein_coding	19	3777971	3802127	-1	ensembl_havana	9	ENST00000395040|ENST00000310132|ENST00000395045	ENSP00000378481|ENSP00000308734|ENSP00000378485	MATK_HUMAN	DIRECT								1	SMALL_MOL	ORIGINAL
ENSG00000007306	Q14002	CEACAM7	carcinoembryonic antigen-related cell adhesion molecule 7 [Source:HGNC Symbol;Acc:1819]	protein_coding	19	42177235	42210895	-1	ensembl_havana	10	ENST00000006724|ENST00000401731|ENST00000602225|ENST00000338196	ENSP00000006724|ENSP00000385932|ENSP00000469597|ENSP00000343286	CEAM7_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000007312	P40259	CD79B	CD79b molecule, immunoglobulin-associated beta [Source:HGNC Symbol;Acc:1699]	protein_coding	17	62006100	62009714	-1	ensembl_havana	8	ENST00000392795|ENST00000006750|ENST00000349817	ENSP00000376544|ENSP00000006750|ENSP00000245862	CD79B_HUMAN	DIRECT	CHEMBL3712852	SWISS-PROT	SINGLE PROTEIN	B-cell antigen receptor complex-associated protein beta chain	BINDING AGENT	CHEMBL3301582 [POLATUZUMAB VEDOTIN][3][BINDING AGENT][Antibody]	3	1	BIO_MOL	ORIGINAL
ENSG00000007314	P35499	SCN4A	sodium channel, voltage-gated, type IV, alpha subunit [Source:HGNC Symbol;Acc:10591]	protein_coding	17	62015914	62050278	-1	ensembl_havana	7	ENST00000435607	ENSP00000396320	SCN4A_HUMAN	DIRECT	CHEMBL2072	SWISS-PROT	SINGLE PROTEIN	Sodium channel protein type IV alpha subunit	BLOCKER	CHEMBL1200749 [LEVOBUPIVACAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1098 [BUPIVACAINE][4][BLOCKER][Small molecule]|CHEMBL1200396 [BUPIVACAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1404 [RANOLAZINE][4][BLOCKER][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000007314	P35499	SCN4A	sodium channel, voltage-gated, type IV, alpha subunit [Source:HGNC Symbol;Acc:10591]	protein_coding	17	62015914	62050278	-1	ensembl_havana	7	ENST00000435607	ENSP00000396320	SCN4A_HUMAN	DIRECT	CHEMBL2331043	SWISS-PROT	PROTEIN FAMILY	Sodium channel alpha subunit	BLOCKER	CHEMBL1201486 [QUINIDINE POLYGALACTURONATE][4][BLOCKER][Small molecule]|CHEMBL1889140 [ROPIVACAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL918 [PHENACEMIDE][4][BLOCKER][Small molecule]|CHEMBL1200654 [BENOXINATE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL944 [CHLOROPROCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200606 [MEXILETINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL744 [RILUZOLE][4][BLOCKER][Small molecule]|CHEMBL1200715 [HEXYLCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1201022 [PHENAZOPYRIDINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200437 [QUINIDINE GLUCONATE][4][BLOCKER][Small molecule]|CHEMBL856 [PRIMIDONE][4][BLOCKER][Small molecule]|CHEMBL1095 [ETHOTOIN][4][BLOCKER][Small molecule]|CHEMBL1201020 [DISOPYRAMIDE PHOSPHATE][4][BLOCKER][Small molecule]|CHEMBL1201729 [DRONEDARONE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200478 [DYCLONINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL3707183 [QUINIDINE SULFATE][4][BLOCKER][Small molecule]|CHEMBL1194 [PRILOCAINE][4][BLOCKER][Small molecule]|CHEMBL1611 [PHENYTOIN SODIUM][4][BLOCKER][Small molecule]|CHEMBL220492 [TOPIRAMATE][4][BLOCKER][Small molecule]|CHEMBL1200443 [MERETHOXYLLINE PROCAINE][4][BLOCKER][Small molecule]|CHEMBL1200841 [PROCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL861 [MEPHENYTOIN][4][BLOCKER][Small molecule]|CHEMBL108 [CARBAMAZEPINE][4][BLOCKER][Small molecule]|CHEMBL1200819 [ARTICAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL698 [TETRACAINE][4][BLOCKER][Small molecule]|CHEMBL58323 [ERLOSAMIDE][4][BLOCKER][Small molecule]|CHEMBL1200440 [MEPIVACAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200334 [MORICIZINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200597 [ETIDOCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1201023 [ORPHENADRINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200395 [ORPHENADRINE CITRATE][4][BLOCKER][Small molecule]|CHEMBL605 [PROCAINAMIDE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1201063 [PROPAFENONE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200464 [PROPARACAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1769 [PROPOXYCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1201754 [RUFINAMIDE][4][BLOCKER][Small molecule]|CHEMBL1068 [OXCARBAZEPINE][4][BLOCKER][Small molecule]|CHEMBL16 [PHENYTOIN][4][BLOCKER][Small molecule]|CHEMBL1200586 [PRILOCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL919 [FOSPHENYTOIN SODIUM][4][BLOCKER][Small molecule]|CHEMBL1200341 [INDECAINIDE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL741 [LAMOTRIGINE][4][BLOCKER][Small molecule]|CHEMBL79 [LIDOCAINE][4][BLOCKER][Small molecule]|CHEMBL1200409 [LIDOCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200773 [TOCAINIDE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL750 [ZONISAMIDE][4][BLOCKER][Small molecule]|CHEMBL87992 [ESLICARBAZEPINE ACETATE][4][BLOCKER][Small molecule]|CHEMBL3545207 [NW-3509][2][BLOCKER][Small molecule]|CHEMBL3545209 [NKTR-171][1][BLOCKER][Small molecule]|CHEMBL29741 [IRAMPANEL][1][BLOCKER][Small molecule]|CHEMBL2107762 [NERISPIRDINE][2][BLOCKER][Small molecule]|CHEMBL2107771 [RALFINAMIDE][3][BLOCKER][Small molecule]|CHEMBL1255654 [TETRACAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL315985 [ESLICARBAZEPINE][4][BLOCKER][Small molecule]|CHEMBL2106155 [ENCAINIDE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL3184437 [DICHLOROBENZYL ALCOHOL][4][BLOCKER][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000007402	Q9NY47	CACNA2D2	calcium channel, voltage-dependent, alpha 2/delta subunit 2 [Source:HGNC Symbol;Acc:1400]	protein_coding	3	50400233	50541675	-1	ensembl_havana	7	ENST00000266039|ENST00000360963|ENST00000424201|ENST00000479441	ENSP00000266039|ENSP00000354228|ENSP00000390329|ENSP00000418081	CA2D2_HUMAN	DIRECT	CHEMBL2363032	SWISS-PROT	PROTEIN COMPLEX GROUP	Voltage-gated calcium channel	BLOCKER|MODULATOR	CHEMBL1200382 [BEPRIDIL HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1059 [PREGABALIN][4][MODULATOR][Small molecule]|CHEMBL940 [GABAPENTIN][4][MODULATOR][Small molecule]|CHEMBL1628502 [GABAPENTIN ENACARBIL][4][MODULATOR][Small molecule]|CHEMBL593430 [ATAGABALIN][2][MODULATOR][Small molecule]|CHEMBL2103836 [IMAGABALIN][3][MODULATOR][Small molecule]|CHEMBL404849 [SULOCTIDIL][4][BLOCKER][Small molecule]|CHEMBL539770 [TERODILINE HYDROCHLORIDE][4][BLOCKER][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000007402	Q9NY47	CACNA2D2	calcium channel, voltage-dependent, alpha 2/delta subunit 2 [Source:HGNC Symbol;Acc:1400]	protein_coding	3	50400233	50541675	-1	ensembl_havana	7	ENST00000266039|ENST00000360963|ENST00000424201|ENST00000479441	ENSP00000266039|ENSP00000354228|ENSP00000390329|ENSP00000418081	CA2D2_HUMAN	DIRECT	CHEMBL3896	SWISS-PROT	SINGLE PROTEIN	Voltage-gated calcium channel alpha2/delta subunit 2	MODULATOR	CHEMBL3545257 [MIROGABALIN BESYLATE][0][MODULATOR][Small molecule]	0	1	SMALL_MOL	ORIGINAL
ENSG00000007908	P16581	SELE	selectin E [Source:HGNC Symbol;Acc:10718]	protein_coding	1	169691781	169733846	-1	ensembl_havana	11	ENST00000333360	ENSP00000331736	LYAM2_HUMAN	DIRECT	CHEMBL3831288	SWISS-PROT	PROTEIN FAMILY	Selectin	INHIBITOR	CHEMBL1215923 [BIMOSIAMOSE][2][INHIBITOR][Small molecule]	2	1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000007908	P16581	SELE	selectin E [Source:HGNC Symbol;Acc:10718]	protein_coding	1	169691781	169733846	-1	ensembl_havana	11	ENST00000333360	ENSP00000331736	LYAM2_HUMAN	DIRECT	CHEMBL3890	SWISS-PROT	SINGLE PROTEIN	Selectin E	ANTAGONIST|INHIBITOR	CHEMBL3707446 [RIVIPANSEL][3][ANTAGONIST][Small molecule]|CHEMBL2109486 [CDP-850][1][INHIBITOR][Antibody]	3	1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000007933	P31513	FMO3	flavin containing monooxygenase 3 [Source:HGNC Symbol;Acc:3771]	protein_coding	1	171060018	171086959	1	ensembl_havana	8	ENST00000367755|ENST00000392085	ENSP00000356729|ENSP00000375935	FMO3_HUMAN	DIRECT								1	ADME	ORIGINAL
ENSG00000007952	Q9Y5S8	NOX1	NADPH oxidase 1 [Source:HGNC Symbol;Acc:7889]	protein_coding	X	100098313	100129334	-1	ensembl_havana	13	ENST00000372966|ENST00000217885	ENSP00000362057|ENSP00000217885	NOX1_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000008018	P20618	PSMB1	proteasome (prosome, macropain) subunit, beta type, 1 [Source:HGNC Symbol;Acc:9537]	protein_coding	6	170844205	170862429	-1	ensembl_havana	8	ENST00000262193	ENSP00000262193	PSB1_HUMAN	DIRECT	CHEMBL2364701	SWISS-PROT	PROTEIN COMPLEX	26S proteosome	INHIBITOR	CHEMBL451887 [CARFILZOMIB][4][INHIBITOR][Protein]|CHEMBL325041 [BORTEZOMIB][4][INHIBITOR][Small molecule]|CHEMBL3545432 [IXAZOMIB CITRATE][4][INHIBITOR][Small molecule]|CHEMBL2103884 [OPROZOMIB][1][INHIBITOR][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000008018	P20618	PSMB1	proteasome (prosome, macropain) subunit, beta type, 1 [Source:HGNC Symbol;Acc:9537]	protein_coding	6	170844205	170862429	-1	ensembl_havana	8	ENST00000262193	ENSP00000262193	PSB1_HUMAN	DIRECT	CHEMBL3831201	SWISS-PROT	PROTEIN COMPLEX	20S proteosome	INHIBITOR	CHEMBL371405 [MARIZOMIB][3][INHIBITOR][Small molecule]	3	1	SMALL_MOL	ORIGINAL
ENSG00000008086	O76039	CDKL5	cyclin-dependent kinase-like 5 [Source:HGNC Symbol;Acc:11411]	protein_coding	X	18443703	18671749	1	ensembl_havana	6	ENST00000379996|ENST00000379989	ENSP00000369332|ENSP00000369325	CDKL5_HUMAN	DIRECT								1	SMALL_MOL	ORIGINAL
ENSG00000008118	Q96NX5	CAMK1G	calcium/calmodulin-dependent protein kinase IG [Source:HGNC Symbol;Acc:14585]	protein_coding	1	209757062	209787283	1	ensembl_havana	5	ENST00000009105|ENST00000361322	ENSP00000009105|ENSP00000354861	KCC1G_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000008128	Q9UQ88	CDK11A	cyclin-dependent kinase 11A [Source:HGNC Symbol;Acc:1730]	protein_coding	1	1634169	1655766	-1	ensembl_havana	18	ENST00000404249|ENST00000358779|ENST00000378633	ENSP00000384442|ENSP00000351629|ENSP00000367900	CD11A_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000008300	Q9NYQ7	CELSR3	cadherin, EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:3230]	protein_coding	3	48673902	48700348	-1	ensembl_havana	10	ENST00000164024|ENST00000544264	ENSP00000164024|ENSP00000445694	CELR3_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000008394	P10620	MGST1	microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:7061]	protein_coding	12	16500076	16762193	1	ensembl_havana	8	ENST00000396210|ENST00000535309|ENST00000396207|ENST00000010404|ENST00000396209	ENSP00000379513|ENSP00000438308|ENSP00000379510|ENSP00000010404|ENSP00000379512	MGST1_HUMAN	DIRECT								1	ADME	ORIGINAL
ENSG00000008438	O75594	PGLYRP1	peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:8904]	protein_coding	19	46522411	46526323	-1	ensembl_havana	4	ENST00000008938	ENSP00000008938	PGRP1_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000008513	Q11201	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:10862]	protein_coding	8	134467091	134584183	-1	ensembl_havana	10	ENST00000521180|ENST00000522652|ENST00000319914|ENST00000399640	ENSP00000428540|ENSP00000430515|ENSP00000318445|ENSP00000414073	SIA4A_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000008516	Q9NPA2	MMP25	matrix metallopeptidase 25 [Source:HGNC Symbol;Acc:14246]	protein_coding	16	3096682	3110727	1	ensembl_havana	12	ENST00000336577	ENSP00000337816	MMP25_HUMAN	DIRECT								2	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000008517	P24001	IL32	interleukin 32 [Source:HGNC Symbol;Acc:16830]	protein_coding	16	3115298	3131908	1	ensembl_havana	12	ENST00000325568|ENST00000534507|ENST00000531965|ENST00000396887|ENST00000526464|ENST00000440815|ENST00000529550|ENST00000551122|ENST00000525643|ENST00000528163|ENST00000530890|ENST00000444393|ENST00000533097|ENST00000008180|ENST00000396890|ENST00000548652|ENST00000530538|ENST00000549213|ENST00000548476|ENST00000552664|ENST00000552356|ENST00000548246|ENST00000382213	ENSP00000324742|ENSP00000431775|ENSP00000433177|ENSP00000380096|ENSP00000450364|ENSP00000405063|ENSP00000437020|ENSP00000447496|ENSP00000432218|ENSP00000432850|ENSP00000433747|ENSP00000411958|ENSP00000432917|ENSP00000008180|ENSP00000380099|ENSP00000446624|ENSP00000436929|ENSP00000447812|ENSP00000449483|ENSP00000448683|ENSP00000446978|ENSP00000447979|ENSP00000371648	IL32_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000008988	P60866	RPS20	ribosomal protein S20 [Source:HGNC Symbol;Acc:10405]	protein_coding	8	56979854	56987069	-1	ensembl_havana	5	ENST00000519807|ENST00000009589|ENST00000521262	ENSP00000429374|ENSP00000009589|ENSP00000427788	RS20_HUMAN	DIRECT	CHEMBL3987582	SWISS-PROT	PROTEIN NUCLEIC-ACID COMPLEX	80S Ribosome	INHIBITOR	CHEMBL2109124 [DORLIMOMAB ARITOX][1][INHIBITOR][Antibody]	1	2	BIO_MOL	CHEMBL_MECHANISM
ENSG00000009413	O60673	REV3L	REV3-like, polymerase (DNA directed), zeta, catalytic subunit [Source:HGNC Symbol;Acc:9968]	protein_coding	6	111620234	111804918	-1	ensembl_havana	11	ENST00000368802|ENST00000368805|ENST00000358835|ENST00000435970	ENSP00000357792|ENSP00000357795|ENSP00000351697|ENSP00000402003	DPOLZ_HUMAN	DIRECT								4	SMALL_MOL	ORIGINAL
ENSG00000009694	Q9UKZ4	TENM1	teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:8117]	protein_coding	X	123509753	124097666	-1	ensembl_havana	9	ENST00000371130|ENST00000422452	ENSP00000360171|ENSP00000403954	TEN1_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000009724	O00187	MASP2	mannan-binding lectin serine peptidase 2 [Source:HGNC Symbol;Acc:6902]	protein_coding	1	11086580	11107290	-1	ensembl_havana	12	ENST00000400897|ENST00000400898	ENSP00000383690|ENSP00000383691	MASP2_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000010219	Q9NR20	DYRK4	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4 [Source:HGNC Symbol;Acc:3095]	protein_coding	12	4671370	4723325	1	ensembl_havana	9	ENST00000540757|ENST00000543431|ENST00000010132	ENSP00000441755|ENSP00000439697|ENSP00000010132	DYRK4_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000010278	P21926	CD9	CD9 molecule [Source:HGNC Symbol;Acc:1709]	protein_coding	12	6308881	6347425	1	ensembl_havana	7	ENST00000382518|ENST00000009180	ENSP00000371958|ENSP00000009180	CD9_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000010310	P48546	GIPR	gastric inhibitory polypeptide receptor [Source:HGNC Symbol;Acc:4271]	protein_coding	19	46171502	46186982	1	ensembl_havana	4	ENST00000590918	ENSP00000467494	GIPR_HUMAN	DIRECT								1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000010319	Q9NS98	SEMA3G	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G [Source:HGNC Symbol;Acc:30400]	protein_coding	3	52467069	52479101	-1	ensembl_havana	2	ENST00000231721	ENSP00000231721	SEM3G_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000010322	Q9Y2I1	NISCH	nischarin [Source:HGNC Symbol;Acc:18006]	protein_coding	3	52489134	52527087	1	ensembl_havana	11	ENST00000479054|ENST00000420808|ENST00000345716	ENSP00000418232|ENSP00000392484|ENSP00000339958	NISCH_HUMAN	DIRECT	CHEMBL3923	SWISS-PROT	SINGLE PROTEIN	Nischarin	AGONIST	CHEMBL19236 [MOXONIDINE][4][AGONIST][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000010379	Q9NSD5	SLC6A13	solute carrier family 6 (neurotransmitter transporter), member 13 [Source:HGNC Symbol;Acc:11046]	protein_coding	12	329789	372039	-1	ensembl_havana	11	ENST00000343164|ENST00000436453|ENST00000445055	ENSP00000339260|ENSP00000389316|ENSP00000407104	S6A13_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000010438	P35030	PRSS3	protease, serine, 3 [Source:HGNC Symbol;Acc:9486]	protein_coding	9	33750515	33799230	1	ensembl_havana	12	ENST00000361005|ENST00000379405|ENST00000342836	ENSP00000354280|ENSP00000368715|ENSP00000340889	TRY3_HUMAN	DIRECT								2	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000010610	P01730	CD4	CD4 molecule [Source:HGNC Symbol;Acc:1678]	protein_coding	12	6896024	6929974	1	ensembl_havana	5	ENST00000011653	ENSP00000011653	CD4_HUMAN	DIRECT	CHEMBL2754	SWISS-PROT	SINGLE PROTEIN	T-cell surface antigen CD4	OTHER|INHIBITOR|AGONIST|NEGATIVE MODULATOR	CHEMBL2108063 [ZANOLIMUMAB][3][OTHER][Antibody]|CHEMBL2108266 [CEDELIZUMAB][1][INHIBITOR][Antibody]|CHEMBL1743029 [IBALIZUMAB][3][INHIBITOR][Antibody]|CHEMBL1743083 [TREGALIZUMAB][2][AGONIST][Antibody]|CHEMBL2108187 [CLENOLIXIMAB][2][INHIBITOR][Antibody]|CHEMBL2108475 [PRILIXIMAB][2][NEGATIVE MODULATOR][Antibody]|CHEMBL2108489 [KELIXIMAB][2][NEGATIVE MODULATOR][Antibody]|CHEMBL2109474 [TRX-1][2][INHIBITOR][Antibody]|CHEMBL2109471 [BT-061][2][INHIBITOR][Antibody]|CHEMBL3989925 [IBALIZUMAB-UIYK][4][INHIBITOR][Antibody]	4	1	BIO_MOL	ORIGINAL
